participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P93254,HD,P93254,HD,0,130,9,0,80.56902104914973,88.2119572550279,69,-0.09999999403953552,1,77,12837,0,
P93254,HD,P93254,HD,0,131,0,1,86.93376355594981,76.30526722071126,69,-0.10000002384185791,1,65,12902,0,
P93254,HD,P93254,HD,0,132,1,0,86.93376355594981,96.72198437746866,69,-0.10000002384185791,1,65,12967,0,
P93254,HD,P93254,HD,0,133,2,0,86.93376355594981,97.77261623980418,95.625,-0.09999999403953552,0,83,13050,0,
P93254,HD,P93254,HD,0,134,3,0,86.93376355594981,86.17181080576816,95.625,-0.19999998807907104,1,83,13133,0,
P93254,HD,P93254,HD,0,135,4,0,86.93376355594981,100.50011830484767,95.625,-0.09999999403953552,1,83,13216,0,
P93254,HD,P93254,HD,0,136,5,0,86.93376355594981,85.07250418060231,95.625,0,1,83,13299,0,
P93254,HD,P93254,HD,0,137,6,0,86.93376355594981,94.55274082133315,95.625,-0.09999999403953552,1,83,13382,0,
P93254,HD,P93254,HD,0,138,0,1,63.20989400049051,71.07425790544357,95.625,-0.19999998807907104,1,36,13418,0,
P93254,HD,P93254,HD,0,139,1,0,63.20989400049051,57.54905002388838,56.25,-0.09999999403953552,0,87,13505,0,
P93254,HD,P93254,HD,0,140,2,0,63.20989400049051,65.83600915599128,56.25,-0.19999998807907104,1,87,13592,0,
P93254,HD,P93254,HD,0,141,3,0,63.20989400049051,52.43818633180577,56.25,0,1,87,13679,0,
P93254,HD,P93254,HD,0,142,4,0,63.20989400049051,50.59148110390484,56.25,0,1,87,13766,0,
P93254,HD,P93254,HD,0,143,5,0,63.20989400049051,56.14424016698291,56.25,-0.09999999403953552,1,87,13853,0,
P93254,HD,P93254,HD,0,144,6,0,63.20989400049051,58.07052994109985,56.25,-0.09999999403953552,1,87,13940,0,
